1 2 3 1.0
2846 86 50 6.0
2847 86 57 6.0
2848 86 64 6.0
2849 86 55 6.00012207031
2850 87 82 1.0
2851 87 86 1.0
2852 87 88 1.0
2853 87 75 2.0
2854 87 83 2.0
2855 87 81 2.0
2856 87 89 2.0
2857 87 85 2.0001220703099998
2858 87 69 3.0
2859 87 77 3.0
2860 87 74 3.0
2861 87 84 3.0
2862 87 90 3.0
2863 87 96 3.0
2864 87 79 3.0001220703099998
2865 87 68 4.0
2866 87 70 4.0
2867 87 78 4.0
2868 87 80 4.0
2869 87 92 4.0
2870 87 95 4.0
2871 87 63 4.0
2872 87 101 4.0
2873 87 73 4.00012207031
2874 87 71 5.0
2875 87 76 5.0
2876 87 94 5.0
2877 87 107 5.0
2878 87 102 5.0
2879 87 100 5.0
2880 87 57 5.0
2881 87 64 5.0
2882 87 62 5.0
2883 87 67 5.00012207031
2884 87 72 6.0
2885 87 65 6.0
2886 87 113 6.0
2887 87 108 6.0
2888 87 99 6.0
2889 87 106 6.0
2890 87 51 6.0
2891 87 93 6.0
2892 87 56 6.0
2893 87 58 6.0
2894 87 61 6.00012207031
2895 88 83 1.0
2896 88 87 1.0
2897 88 89 1.0
2898 88 77 2.0
2899 88 84 2.0
2900 88 86 2.0
2901 88 82 2.0
2902 88 90 2.0
2903 88 96 2.0
2904 88 70 3.0
2905 88 75 3.0
2906 88 78 3.0
2907 88 80 3.0
2908 88 81 3.0
2909 88 92 3.0
2910 88 95 3.0
2911 88 101 3.0
2912 88 85 3.0001220703099998
2913 88 69 4.0
2914 88 76 4.0
2915 88 74 4.0
2916 88 71 4.0
2917 88 94 4.0
2918 88 102 4.0
2919 88 107 4.0
2920 88 100 4.0
2921 88 64 4.0
2922 88 79 4.00012207031
2923 88 65 5.0
2924 88 68 5.0
2925 88 72 5.0
2926 88 106 5.0
2927 88 108 5.0
2928 88 93 5.0
2929 88 113 5.0
2930 88 99 5.0
2931 88 63 5.0
2932 88 58 5.0
2933 88 73 5.00012207031
2934 88 66 6.0
2935 88 98 6.0
2936 88 120 6.0
2937 88 114 6.0
2938 88 112 6.0
2939 88 105 6.0
2940 88 52 6.0
2941 88 57 6.0
2942 88 59 6.0
2943 88 62 6.0
2944 88 67 6.00012207031
2945 88 91 6.00012207031
2946 89 84 1.0
2947 89 88 1.0
2948 89 90 1.0
2949 89 96 1.0
2950 89 78 2.0
2951 89 80 2.0
2952 89 83 2.0
2953 89 87 2.0
2954 89 92 2.0
2955 89 95 2.0
2956 89 101 2.0
2957 89 77 3.0
2958 89 71 3.0
2959 89 86 3.0
2960 89 82 3.0
2961 89 94 3.0
2962 89 76 3.0
2963 89 102 3.0
2964 89 100 3.0
2965 89 107 3.0
2966 89 65 4.0
2967 89 72 4.0
2968 89 75 4.0
2969 89 70 4.0
2970 89 113 4.0
2971 89 81 4.0
2972 89 93 4.0
2973 89 99 4.0
2974 89 108 4.0
2975 89 106 4.0
2976 89 85 4.00012207031
2977 89 69 5.0
2978 89 105 5.0
2979 89 66 5.0
2980 89 74 5.0
2981 89 114 5.0
2982 89 112 5.0
2983 89 120 5.0
2984 89 98 5.0
2985 89 64 5.0
2986 89 59 5.0
2987 89 79 5.00012207031
2988 89 91 5.00012207031
2989 89 104 6.0
2990 89 68 6.0
2991 89 111 6.0
2992 89 119 6.0
2993 89 117 6.0
2994 89 125 6.0
2995 89 53 6.0
2996 89 60 6.0
2997 89 58 6.0
2998 89 63 6.0
2999 89 73 6.00012207031
3000 89 97 6.00012207031
3001 90 80 1.0
3002 90 89 1.0
3003 90 92 1.0
3004 90 76 2.0
3005 90 88 2.0
3006 90 84 2.0
3007 90 96 2.0
3008 90 102 2.0
3009 90 72 3.0
3010 90 78 3.0
3011 90 83 3.0
3012 90 87 3.0
3013 90 95 3.0
3014 90 101 3.0
3015 90 108 3.0
3016 90 66 4.0
3017 90 77 4.0
3018 90 114 4.0
3019 90 71 4.0
3020 90 86 4.0
3021 90 82 4.0
3022 90 94 4.0
3023 90 100 4.0
3024 90 107 4.0
3025 90 65 5.0
3026 90 75 5.0
3027 90 70 5.0
3028 90 117 5.0
3029 90 106 5.0
3030 90 81 5.0
3031 90 93 5.0
3032 90 113 5.0
3033 90 99 5.0
3034 90 60 5.0
3035 90 85 5.00012207031
3036 90 74 6.0
3037 90 69 6.0
3038 90 105 6.0
3039 90 126 6.0
3040 90 120 6.0
3041 90 98 6.0
3042 90 54 6.0
3043 90 112 6.0
3044 90 64 6.0
3045 90 59 6.0
3046 90 79 6.00012207031
3047 90 91 6.00012207031
3048 91 85 1.0
3049 91 79 2.0
3050 91 73 3.0
3051 91 67 4.0
3052 91 61 5.0
3053 91 55 6.0
3054 92 90 1.0
3055 92 96 1.0
3056 92 102 1.0
3057 92 80 2.0
3058 92 89 2.0
3059 92 95 2.0
3060 92 101 2.0
3061 92 108 2.0
3062 92 76 3.0
3063 92 88 3.0
3064 92 84 3.0
3065 92 94 3.0
3066 92 100 3.0
3067 92 114 3.0
3068 92 107 3.0
3069 92 72 4.0
3070 92 78 4.0
3071 92 117 4.0
3072 92 87 4.0
3073 92 83 4.0
3074 92 93 4.0
3075 92 113 4.0
3076 92 106 4.0
3077 92 99 4.0
3078 92 77 5.0
3079 92 66 5.0
3080 92 71 5.0
3081 92 86 5.0
3082 92 82 5.0
3083 92 126 5.0
3084 92 120 5.0
3085 92 98 5.0
3086 92 112 5.0
3087 92 105 5.0
3088 92 91 5.00012207031
3089 92 65 6.0
3090 92 70 6.0
3091 92 75 6.0
3092 92 125 6.0
3093 92 81 6.0
3094 92 111 6.0
3095 92 119 6.0
3096 92 60 6.0
3097 92 104 6.0
3098 92 97 6.00012207031
3099 92 85 6.00012207031
3100 93 86 1.0
3101 93 94 1.0
3102 93 91 1.00012207031
3103 93 87 2.0
3104 93 81 2.0
3105 93 85 2.0001220703099998
3106 93 74 3.0
3107 93 82 3.0
3108 93 88 3.0
3109 93 79 3.0001220703099998
3110 93 68 4.0
3111 93 75 4.0
3112 93 83 4.0
3113 93 89 4.0
3114 93 73 4.00012207031
3115 93 69 5.0
3116 93 77 5.0
3117 93 84 5.0
3118 93 90 5.0
3119 93 96 5.0
3120 93 62 5.0
3121 93 67 5.00012207031
3122 93 70 6.0
3123 93 78 6.0
3124 93 80 6.0
3125 93 92 6.0
3126 93 95 6.0
3127 93 101 6.0
3128 93 56 6.0
3129 93 63 6.0
3130 93 61 6.00012207031
3131 94 87 1.0
3132 94 93 1.0
3133 94 82 2.0
3134 94 88 2.0
3135 94 86 2.0
3136 94 91 2.0001220703099998
3137 94 75 3.0
3138 94 83 3.0
3139 94 81 3.0
3140 94 89 3.0
3141 94 85 3.0001220703099998
3142 94 69 4.0
3143 94 77 4.0
3144 94 74 4.0
3145 94 84 4.0
3146 94 90 4.0
3147 94 96 4.0
3148 94 79 4.00012207031
3149 94 68 5.0
3150 94 70 5.0
3151 94 78 5.0
3152 94 80 5.0
3153 94 92 5.0
3154 94 95 5.0
3155 94 63 5.0
3156 94 101 5.0
3157 94 73 5.00012207031
3158 94 71 6.0
3159 94 107 6.0
3160 94 76 6.0
3161 94 102 6.0
3162 94 100 6.0
3163 94 57 6.0
3164 94 64 6.0
3165 94 62 6.0
3166 94 67 6.00012207031
3167 95 88 1.0
3168 95 94 1.0
3169 95 96 1.0
3170 95 87 2.0
3171 95 83 2.0
3172 95 92 2.0
3173 95 89 2.0
3174 95 93 2.0
3175 95 101 2.0
3176 95 84 3.0
3177 95 86 3.0
3178 95 82 3.0
3179 95 90 3.0
3180 95 77 3.0
3181 95 102 3.0
3182 95 100 3.0
3183 95 107 3.0
3184 95 91 3.0001220703099998
3185 95 70 4.0
3186 95 75 4.0
3187 95 80 4.0
3188 95 78 4.0
3189 95 81 4.0
3190 95 113 4.0
3191 95 108 4.0
3192 95 99 4.0
3193 95 106 4.0
3194 95 85 4.00012207031
3195 95 76 5.0
3196 95 74 5.0
3197 95 69 5.0
3198 95 71 5.0
3199 95 114 5.0
3200 95 105 5.0
3201 95 120 5.0
3202 95 112 5.0
3203 95 98 5.0
3204 95 64 5.0
3205 95 79 5.00012207031
3206 95 68 6.0
3207 95 72 6.0
3208 95 65 6.0
3209 95 119 6.0
3210 95 104 6.0
3211 95 117 6.0
3212 95 125 6.0
3213 95 111 6.0
3214 95 63 6.0
3215 95 58 6.0
3216 95 73 6.00012207031
3217 95 97 6.00012207031
3218 96 89 1.0
3219 96 92 1.0
3220 96 95 1.0
3221 96 101 1.0
3222 96 84 2.0
3223 96 94 2.0
3224 96 90 2.0
3225 96 88 2.0
3226 96 102 2.0
3227 96 100 2.0
3228 96 107 2.0
3229 96 78 3.0
3230 96 80 3.0
3231 96 87 3.0
3232 96 83 3.0
3233 96 93 3.0
3234 96 99 3.0
3235 96 108 3.0
3236 96 106 3.0
3237 96 113 3.0
3238 96 76 4.0
3239 96 77 4.0
3240 96 71 4.0
3241 96 86 4.0
3242 96 82 4.0
3243 96 120 4.0
3244 96 114 4.0
3245 96 112 4.0
3246 96 98 4.0
3247 96 105 4.0
3248 96 91 4.00012207031
3249 96 70 5.0
3250 96 104 5.0
3251 96 72 5.0
3252 96 75 5.0
3253 96 111 5.0
3254 96 65 5.0
3255 96 125 5.0
3256 96 81 5.0
3257 96 119 5.0
3258 96 117 5.0
3259 96 85 5.00012207031
3260 96 97 5.00012207031
3261 96 66 6.0
3262 96 69 6.0
3263 96 74 6.0
3264 96 126 6.0
3265 96 124 6.0
3266 96 110 6.0
3267 96 64 6.0
3268 96 118 6.0
3269 96 59 6.0
3270 96 103 6.00012207031
3271 96 79 6.00012207031
3272 97 91 1.0
3273 97 85 2.0
3274 97 79 3.0
3275 97 73 4.0
3276 97 67 5.0
3277 97 61 6.0
3278 98 93 1.0
3279 98 97 1.00012207031
3280 98 94 2.0
3281 98 86 2.0
3282 98 91 2.0001220703099998
3283 98 87 3.0
3284 98 81 3.0
3285 98 85 3.0001220703099998
3286 98 74 4.0
3287 98 82 4.0
3288 98 88 4.0
3289 98 79 4.00012207031
3290 98 68 5.0
3291 98 75 5.0
3292 98 83 5.0
3293 98 89 5.0
3294 98 73 5.00012207031
3295 98 69 6.0
3296 98 77 6.0
3297 98 84 6.0
3298 98 90 6.0
3299 98 96 6.0
3300 98 62 6.0
3301 98 67 6.00012207031
3302 99 94 1.0
3303 99 98 1.0
3304 99 100 1.0
3305 99 87 2.0
3306 99 93 2.0
3307 99 95 2.0
3308 99 101 2.0
3309 99 97 2.0001220703099998
3310 99 86 3.0
3311 99 82 3.0
3312 99 88 3.0
3313 99 96 3.0
3314 99 102 3.0
3315 99 107 3.0
3316 99 91 3.0001220703099998
3317 99 75 4.0
3318 99 83 4.0
3319 99 81 4.0
3320 99 89 4.0
3321 99 92 4.0
3322 99 108 4.0
3323 99 106 4.0
3324 99 113 4.0
3325 99 85 4.00012207031
3326 99 69 5.0
3327 99 77 5.0
3328 99 74 5.0
3329 99 84 5.0
3330 99 90 5.0
3331 99 114 5.0
3332 99 120 5.0
3333 99 112 5.0
3334 99 105 5.0
3335 99 79 5.00012207031
3336 99 68 6.0
3337 99 70 6.0
3338 99 78 6.0
3339 99 80 6.0
3340 99 117 6.0
3341 99 111 6.0
3342 99 104 6.0
3343 99 125 6.0
3344 99 119 6.0
3345 99 63 6.0
3346 99 73 6.00012207031
3347 100 95 1.0
3348 100 99 1.0
3349 100 101 1.0
3350 100 88 2.0
3351 100 94 2.0
3352 100 96 2.0
3353 100 98 2.0
3354 100 102 2.0
3355 100 107 2.0
3356 100 87 3.0
3357 100 83 3.0
3358 100 92 3.0
3359 100 89 3.0
3360 100 93 3.0
3361 100 108 3.0
3362 100 113 3.0
3363 100 106 3.0
3364 100 97 3.0001220703099998
3365 100 84 4.0
3366 100 86 4.0
3367 100 82 4.0
3368 100 114 4.0
3369 100 90 4.0
3370 100 77 4.0
3371 100 112 4.0
3372 100 105 4.0
3373 100 120 4.0
3374 100 91 4.00012207031
3375 100 70 5.0
3376 100 78 5.0
3377 100 80 5.0
3378 100 75 5.0
3379 100 104 5.0
3380 100 81 5.0
3381 100 125 5.0
3382 100 117 5.0
3383 100 119 5.0
3384 100 111 5.0
3385 100 85 5.00012207031
3386 100 71 6.0
3387 100 74 6.0
3388 100 76 6.0
3389 100 69 6.0
3390 100 126 6.0
3391 100 110 6.0
3392 100 124 6.0
3393 100 118 6.0
3394 100 64 6.0
3395 100 79 6.00012207031
3396 100 103 6.00012207031
3397 101 96 1.0
3398 101 100 1.0
3399 101 102 1.0
3400 101 107 1.0
3401 101 89 2.0
3402 101 92 2.0
3403 101 95 2.0
3404 101 99 2.0
3405 101 108 2.0
3406 101 106 2.0
3407 101 113 2.0
3408 101 84 3.0
3409 101 94 3.0
3410 101 90 3.0
3411 101 120 3.0
3412 101 88 3.0
3413 101 105 3.0
3414 101 112 3.0
3415 101 98 3.0
3416 101 114 3.0
3417 101 80 4.0
3418 101 78 4.0
3419 101 87 4.0
3420 101 93 4.0
3421 101 83 4.0
3422 101 104 4.0
3423 101 111 4.0
3424 101 119 4.0
3425 101 125 4.0
3426 101 117 4.0
3427 101 97 4.00012207031
3428 101 77 5.0
3429 101 71 5.0
3430 101 82 5.0
3431 101 86 5.0
3432 101 76 5.0
3433 101 110 5.0
3434 101 126 5.0
3435 101 124 5.0
3436 101 118 5.0
3437 101 103 5.00012207031
3438 101 91 5.00012207031
3439 101 70 6.0
3440 101 75 6.0
3441 101 72 6.0
3442 101 65 6.0
3443 101 81 6.0
3444 101 123 6.0
3445 101 116 6.0
3446 101 85 6.00012207031
3447 101 109 6.00012207031
3448 102 92 1.0
3449 102 101 1.0
3450 102 108 1.0
3451 102 90 2.0
3452 102 96 2.0
3453 102 100 2.0
3454 102 107 2.0
3455 102 114 2.0
3456 102 89 3.0
3457 102 95 3.0
3458 102 80 3.0
3459 102 106 3.0
3460 102 99 3.0
3461 102 113 3.0
3462 102 117 3.0
3463 102 76 4.0
3464 102 84 4.0
3465 102 88 4.0
3466 102 94 4.0
3467 102 126 4.0
3468 102 98 4.0
3469 102 120 4.0
3470 102 105 4.0
3471 102 112 4.0
3472 102 72 5.0
3473 102 78 5.0
3474 102 83 5.0
3475 102 87 5.0
3476 102 111 5.0
3477 102 93 5.0
3478 102 125 5.0
3479 102 104 5.0
3480 102 119 5.0
3481 102 97 5.00012207031
3482 102 71 6.0
3483 102 66 6.0
3484 102 77 6.0
3485 102 110 6.0
3486 102 86 6.0
3487 102 82 6.0
3488 102 118 6.0
3489 102 124 6.0
3490 102 91 6.00012207031
3491 102 103 6.00012207031
3492 103 97 1.0
3493 103 91 2.0
3494 103 85 3.0
3495 103 79 4.0
3496 103 73 5.0
3497 103 67 6.0
3498 104 98 1.0
3499 104 103 1.00012207031
3500 104 93 2.0
3501 104 97 2.0001220703099998
3502 104 94 3.0
3503 104 86 3.0
3504 104 91 3.0001220703099998
3505 104 87 4.0
3506 104 81 4.0
3507 104 85 4.00012207031
3508 104 74 5.0
3509 104 82 5.0
3510 104 88 5.0
3511 104 79 5.00012207031
3512 104 68 6.0
3513 104 75 6.0
3514 104 83 6.0
3515 104 89 6.0
3516 104 73 6.00012207031
3517 105 99 1.0
3518 105 104 1.0
3519 105 94 2.0
3520 105 98 2.0
3521 105 100 2.0
3522 105 103 2.0001220703099998
3523 105 93 3.0
3524 105 95 3.0
3525 105 87 3.0
3526 105 101 3.0
3527 105 97 3.0001220703099998
3528 105 88 4.0
3529 105 82 4.0
3530 105 86 4.0
3531 105 96 4.0
3532 105 102 4.0
3533 105 107 4.0
3534 105 91 4.00012207031
3535 105 75 5.0
3536 105 83 5.0
3537 105 113 5.0
3538 105 81 5.0
3539 105 89 5.0
3540 105 92 5.0
3541 105 108 5.0
3542 105 106 5.0
3543 105 85 5.00012207031
3544 105 69 6.0
3545 105 77 6.0
3546 105 74 6.0
3547 105 84 6.0
3548 105 114 6.0
3549 105 90 6.0
3550 105 120 6.0
3551 105 112 6.0
3552 105 79 6.00012207031
3553 106 100 1.0
3554 106 105 1.0
3555 106 107 1.0
3556 106 95 2.0
3557 106 104 2.0
3558 106 101 2.0
3559 106 99 2.0
3560 106 108 2.0
3561 106 113 2.0
3562 106 94 3.0
3563 106 88 3.0
3564 106 96 3.0
3565 106 102 3.0
3566 106 120 3.0
3567 106 112 3.0
3568 106 98 3.0
3569 106 114 3.0
3570 106 103 3.0001220703099998
3571 106 83 4.0
3572 106 93 4.0
3573 106 89 4.0
3574 106 92 4.0
3575 106 117 4.0
3576 106 87 4.0
3577 106 119 4.0
3578 106 125 4.0
3579 106 111 4.0
3580 106 97 4.00012207031
3581 106 82 5.0
3582 106 84 5.0
3583 106 86 5.0
3584 106 90 5.0
3585 106 77 5.0
3586 106 124 5.0
3587 106 110 5.0
3588 106 126 5.0
3589 106 118 5.0
3590 106 91 5.00012207031
3591 106 75 6.0
3592 106 78 6.0
3593 106 80 6.0
3594 106 81 6.0
3595 106 116 6.0
3596 106 123 6.0
3597 106 70 6.0
3598 106 85 6.00012207031
3599 106 109 6.00012207031
3600 107 101 1.0
3601 107 106 1.0
3602 107 108 1.0
3603 107 113 1.0
3604 107 96 2.0
3605 107 105 2.0
3606 107 100 2.0
3607 107 112 2.0
3608 107 102 2.0
3609 107 114 2.0
3610 107 120 2.0
3611 107 89 3.0
3612 107 92 3.0
3613 107 95 3.0
3614 107 99 3.0
3615 107 125 3.0
3616 107 104 3.0
3617 107 111 3.0
3618 107 117 3.0
3619 107 119 3.0
3620 107 88 4.0
3621 107 84 4.0
3622 107 94 4.0
3623 107 90 4.0
3624 107 98 4.0
3625 107 124 4.0
3626 107 126 4.0
3627 107 110 4.0
3628 107 118 4.0
3629 107 103 4.00012207031
3630 107 78 5.0
3631 107 80 5.0
3632 107 87 5.0
3633 107 83 5.0
3634 107 93 5.0
3635 107 116 5.0
3636 107 123 5.0
3637 107 109 5.00012207031
3638 107 97 5.00012207031
3639 107 77 6.0
3640 107 76 6.0
3641 107 82 6.0
3642 107 86 6.0
3643 107 71 6.0
3644 107 122 6.0
3645 107 115 6.00012207031
3646 107 91 6.00012207031
3647 108 102 1.0
3648 108 107 1.0
3649 108 114 1.0
3650 108 92 2.0
3651 108 101 2.0
3652 108 106 2.0
3653 108 113 2.0
3654 108 117 2.0
3655 108 90 3.0
3656 108 96 3.0
3657 108 105 3.0
3658 108 126 3.0
3659 108 112 3.0
3660 108 100 3.0
3661 108 120 3.0
3662 108 80 4.0
3663 108 89 4.0
3664 108 95 4.0
3665 108 104 4.0
3666 108 99 4.0
3667 108 111 4.0
3668 108 125 4.0
3669 108 119 4.0
3670 108 76 5.0
3671 108 110 5.0
3672 108 88 5.0
3673 108 84 5.0
3674 108 94 5.0
3675 108 98 5.0
3676 108 118 5.0
3677 108 124 5.0
3678 108 103 5.00012207031
3679 108 72 6.0
3680 108 87 6.0
3681 108 83 6.0
3682 108 93 6.0
3683 108 78 6.0
3684 108 123 6.0
3685 108 116 6.0
3686 108 109 6.00012207031
3687 108 97 6.00012207031
3688 109 103 1.0
3689 109 97 2.0
3690 109 91 3.0
3691 109 85 4.0
3692 109 79 5.0
3693 109 73 6.0
3694 110 104 1.0
3695 110 111 1.0
3696 110 109 1.00012207031
3697 110 98 2.0
3698 110 105 2.0
3699 110 112 2.0
3700 110 103 2.0001220703099998
3701 110 93 3.0
3702 110 99 3.0
3703 110 106 3.0
3704 110 113 3.0
3705 110 97 3.0001220703099998
3706 110 94 4.0
3707 110 86 4.0
3708 110 100 4.0
3709 110 107 4.0
3710 110 120 4.0
3711 110 114 4.0
3712 110 91 4.00012207031
3713 110 87 5.0
3714 110 81 5.0
3715 110 95 5.0
3716 110 119 5.0
3717 110 101 5.0
3718 110 108 5.0
3719 110 125 5.0
3720 110 117 5.0
3721 110 85 5.00012207031
3722 110 74 6.0
3723 110 82 6.0
3724 110 88 6.0
3725 110 96 6.0
3726 110 102 6.0
3727 110 118 6.0
3728 110 126 6.0
3729 110 124 6.0
3730 110 79 6.00012207031
3731 111 105 1.0
3732 111 110 1.0
3733 111 112 1.0
3734 111 104 2.0
3735 111 99 2.0
3736 111 106 2.0
3737 111 113 2.0
3738 111 109 2.0001220703099998
3739 111 94 3.0
3740 111 100 3.0
3741 111 107 3.0
3742 111 98 3.0
3743 111 120 3.0
3744 111 114 3.0
3745 111 103 3.0001220703099998
3746 111 93 4.0
3747 111 95 4.0
3748 111 87 4.0
3749 111 101 4.0
3750 111 119 4.0
3751 111 117 4.0
3752 111 125 4.0
3753 111 108 4.0
3754 111 97 4.00012207031
3755 111 86 5.0
3756 111 82 5.0
3757 111 88 5.0
3758 111 102 5.0
3759 111 96 5.0
3760 111 126 5.0
3761 111 118 5.0
3762 111 124 5.0
3763 111 91 5.00012207031
3764 111 75 6.0
3765 111 83 6.0
3766 111 81 6.0
3767 111 89 6.0
3768 111 92 6.0
3769 111 116 6.0
3770 111 123 6.0
3771 111 85 6.00012207031
3772 112 106 1.0
3773 112 111 1.0
3774 112 113 1.0
3775 112 100 2.0
3776 112 107 2.0
3777 112 105 2.0
3778 112 110 2.0
3779 112 114 2.0
3780 112 120 2.0
3781 112 95 3.0
3782 112 101 3.0
3783 112 104 3.0
3784 112 108 3.0
3785 112 99 3.0
3786 112 125 3.0
3787 112 117 3.0
3788 112 119 3.0
3789 112 109 3.0001220703099998
3790 112 94 4.0
3791 112 88 4.0
3792 112 96 4.0
3793 112 102 4.0
3794 112 118 4.0
3795 112 126 4.0
3796 112 98 4.0
3797 112 124 4.0
3798 112 103 4.00012207031
3799 112 83 5.0
3800 112 89 5.0
3801 112 92 5.0
3802 112 93 5.0
3803 112 87 5.0
3804 112 123 5.0
3805 112 116 5.0
3806 112 97 5.00012207031
3807 112 77 6.0
3808 112 84 6.0
3809 112 86 6.0
3810 112 82 6.0
3811 112 90 6.0
3812 112 122 6.0
3813 112 91 6.00012207031
3814 112 115 6.00012207031
3815 113 107 1.0
3816 113 112 1.0
3817 113 114 1.0
3818 113 120 1.0
3819 113 101 2.0
3820 113 106 2.0
3821 113 108 2.0
3822 113 111 2.0
3823 113 125 2.0
3824 113 119 2.0
3825 113 117 2.0
3826 113 96 3.0
3827 113 100 3.0
3828 113 105 3.0
3829 113 110 3.0
3830 113 126 3.0
3831 113 102 3.0
3832 113 118 3.0
3833 113 124 3.0
3834 113 89 4.0
3835 113 92 4.0
3836 113 95 4.0
3837 113 104 4.0
3838 113 99 4.0
3839 113 116 4.0
3840 113 123 4.0
3841 113 109 4.00012207031
3842 113 84 5.0
3843 113 94 5.0
3844 113 90 5.0
3845 113 88 5.0
3846 113 122 5.0
3847 113 98 5.0
3848 113 115 5.00012207031
3849 113 103 5.00012207031
3850 113 78 6.0
3851 113 80 6.0
3852 113 87 6.0
3853 113 93 6.0
3854 113 83 6.0
3855 113 97 6.00012207031
3856 113 121 6.00012207031
3857 114 108 1.0
3858 114 113 1.0
3859 114 117 1.0
3860 114 102 2.0
3861 114 107 2.0
3862 114 112 2.0
3863 114 120 2.0
3864 114 126 2.0
3865 114 92 3.0
3866 114 101 3.0
3867 114 106 3.0
3868 114 111 3.0
3869 114 125 3.0
3870 114 119 3.0
3871 114 90 4.0
3872 114 96 4.0
3873 114 110 4.0
3874 114 118 4.0
3875 114 105 4.0
3876 114 100 4.0
3877 114 124 4.0
3878 114 80 5.0
3879 114 89 5.0
3880 114 95 5.0
3881 114 104 5.0
3882 114 99 5.0
3883 114 123 5.0
3884 114 116 5.0
3885 114 109 5.00012207031
3886 114 88 6.0
3887 114 84 6.0
3888 114 94 6.0
3889 114 76 6.0
3890 114 98 6.0
3891 114 122 6.0
3892 114 103 6.00012207031
3893 114 115 6.00012207031
3894 115 109 1.0
3895 115 103 2.0
3896 115 97 3.0
3897 115 91 4.0
3898 115 85 5.0
3899 115 79 6.0
3900 116 110 1.0
3901 116 115 1.00012207031
3902 116 104 2.0
3903 116 111 2.0
3904 116 109 2.0001220703099998
3905 116 98 3.0
3906 116 105 3.0
3907 116 112 3.0
3908 116 103 3.0001220703099998
3909 116 93 4.0
3910 116 99 4.0
3911 116 106 4.0
3912 116 113 4.0
3913 116 97 4.00012207031
3914 116 94 5.0
3915 116 86 5.0
3916 116 100 5.0
3917 116 114 5.0
3918 116 120 5.0
3919 116 107 5.0
3920 116 91 5.00012207031
3921 116 87 6.0
3922 116 81 6.0
3923 116 95 6.0
3924 116 117 6.0
3925 116 101 6.0
3926 116 108 6.0
3927 116 125 6.0
3928 116 119 6.0
3929 116 85 6.00012207031
3930 117 126 1.0
3931 117 114 1.0
3932 117 120 1.0
3933 117 108 2.0
3934 117 113 2.0
3935 117 119 2.0
3936 117 125 2.0
3937 117 102 3.0
3938 117 107 3.0
3939 117 112 3.0
3940 117 118 3.0
3941 117 124 3.0
3942 117 92 4.0
3943 117 101 4.0
3944 117 106 4.0
3945 117 111 4.0
3946 117 116 4.0
3947 117 123 4.0
3948 117 90 5.0
3949 117 96 5.0
3950 117 105 5.0
3951 117 122 5.0
3952 117 110 5.0
3953 117 100 5.0
3954 117 115 5.00012207031
3955 117 89 6.0
3956 117 95 6.0
3957 117 80 6.0
3958 117 99 6.0
3959 117 104 6.0
3960 117 109 6.00012207031
3961 117 121 6.00012207031
3962 118 111 1.0
3963 118 116 1.0
3964 118 110 2.0
3965 118 112 2.0
3966 118 105 2.0
3967 118 115 2.0001220703099998
3968 118 99 3.0
3969 118 106 3.0
3970 118 104 3.0
3971 118 113 3.0
3972 118 109 3.0001220703099998
3973 118 94 4.0
3974 118 100 4.0
3975 118 107 4.0
3976 118 120 4.0
3977 118 98 4.0
3978 118 114 4.0
3979 118 103 4.00012207031
3980 118 93 5.0
3981 118 95 5.0
3982 118 87 5.0
3983 118 108 5.0
3984 118 101 5.0
3985 118 125 5.0
3986 118 117 5.0
3987 118 119 5.0
3988 118 97 5.00012207031
3989 118 82 6.0
3990 118 88 6.0
3991 118 86 6.0
3992 118 102 6.0
3993 118 96 6.0
3994 118 124 6.0
3995 118 126 6.0
3996 118 91 6.00012207031
3997 119 112 1.0
3998 119 118 1.0
3999 119 120 1.0
4000 119 106 2.0
4001 119 111 2.0
4002 119 116 2.0
4003 119 125 2.0
4004 119 117 2.0
4005 119 113 2.0
4006 119 100 3.0
4007 119 107 3.0
4008 119 105 3.0
4009 119 110 3.0
4010 119 114 3.0
4011 119 126 3.0
4012 119 124 3.0
4013 119 115 3.0001220703099998
4014 119 95 4.0
4015 119 104 4.0
4016 119 101 4.0
4017 119 99 4.0
4018 119 123 4.0
4019 119 108 4.0
4020 119 109 4.00012207031
4021 119 88 5.0
4022 119 94 5.0
4023 119 102 5.0
4024 119 96 5.0
4025 119 98 5.0
4026 119 122 5.0
4027 119 103 5.00012207031
4028 119 83 6.0
4029 119 92 6.0
4030 119 89 6.0
4031 119 93 6.0
4032 119 87 6.0
4033 119 97 6.00012207031
4034 119 121 6.00012207031
4035 120 113 1.0
4036 120 117 1.0
4037 120 119 1.0
4038 120 125 1.0
4039 120 107 2.0
4040 120 112 2.0
4041 120 126 2.0
4042 120 118 2.0
4043 120 124 2.0
4044 120 114 2.0
4045 120 101 3.0
4046 120 106 3.0
4047 120 108 3.0
4048 120 111 3.0
4049 120 116 3.0
4050 120 123 3.0
4051 120 96 4.0
4052 120 102 4.0
4053 120 105 4.0
4054 120 122 4.0
4055 120 110 4.0
4056 120 100 4.0
4057 120 115 4.00012207031
4058 120 92 5.0
4059 120 95 5.0
4060 120 89 5.0
4061 120 99 5.0
4062 120 104 5.0
4063 120 109 5.00012207031
4064 120 121 5.00012207031
4065 120 90 6.0
4066 120 84 6.0
4067 120 88 6.0
4068 120 94 6.0
4069 120 98 6.0
4070 120 103 6.00012207031
4071 121 115 1.0
4072 121 109 2.0
4073 121 103 3.0
4074 121 97 4.0
